9627849	HX278697	05/27/2014 04:50:00 PM	030XX W PETERSON AVE	0860	THEFT	RETAIL THEFT	DRUG STORE	false	false	2011	020	40	2	06	1155037	1939682	2014	06/03/2014 12:44:29 PM	41.99030089728878	-87.70510412488024	(41.99030089728878, -87.70510412488024)
9628993	HX279768	05/27/2014 04:50:00 PM	100XX W OHARE ST	0820	THEFT	$500 AND UNDER	AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA	false	false	1651	016	41	76	06	1100636	1934208	2014	06/03/2014 12:44:29 PM	41.97620015909657	-87.90530873346287	(41.97620015909657, -87.90530873346287)
9628127	HX278688	05/27/2014 04:49:00 PM	033XX W HIRSCH ST	0557	ASSAULT	AGG PRO.EMP:KNIFE/CUTTING INST	SCHOOL, PUBLIC, GROUNDS	false	false	1422	014	26	23	04A	1153854	1909151	2014	06/03/2014 12:44:29 PM	41.906545419012716	-87.71027182536291	(41.906545419012716, -87.71027182536291)
9627868	HX278654	05/27/2014 04:45:00 PM	084XX S MORGAN ST	501A	OTHER OFFENSE	ANIMAL ABUSE/NEGLECT	RESIDENTIAL YARD (FRONT/BACK)	false	false	0613	006	21	71	26	1171164	1848710	2014	06/03/2014 12:44:29 PM	41.74032688216872	-87.64845537687228	(41.74032688216872, -87.64845537687228)
9628088	HX278839	05/27/2014 04:45:00 PM	023XX W IOWA ST	0610	BURGLARY	FORCIBLE ENTRY	RESIDENCE	false	false	1212	012	32	24	05	1160731	1905980	2014	06/03/2014 12:44:29 PM	41.89770409403797	-87.68509785584453	(41.89770409403797, -87.68509785584453)
9627847	HX278689	05/27/2014 04:41:00 PM	045XX N SHERIDAN RD	4625	OTHER OFFENSE	PAROLE VIOLATION	SIDEWALK	true	false	1914	019	46	3	26	1168831	1930473	2014	06/03/2014 12:44:29 PM	41.96474228207971	-87.65463545322878	(41.96474228207971, -87.65463545322878)
9627973	HX278668	05/27/2014 04:40:00 PM	064XX S PEORIA ST	0810	THEFT	OVER $500	APARTMENT	false	false	0723	007	16	68	06	1171451	1862245	2014	06/03/2014 12:44:29 PM	41.777462365331836	-87.64700820288132	(41.777462365331836, -87.64700820288132)
9629439	HX280496	05/27/2014 04:40:00 PM	018XX S KARLOV AVE	0610	BURGLARY	FORCIBLE ENTRY	APARTMENT	false	false	1012	010	24	29	05	1149323	1890405	2014	06/03/2014 12:44:29 PM	41.855193408874236	-87.72740229565395	(41.855193408874236, -87.72740229565395)
9628063	HX278670	05/27/2014 04:37:00 PM	014XX W 47TH ST	0860	THEFT	RETAIL THEFT	DEPARTMENT STORE	true	false	0924	009	3	61	06	1167513	1873622	2014	06/03/2014 12:44:29 PM	41.80876753838471	-87.66111878752133	(41.80876753838471, -87.66111878752133)
9629075	HX278696	05/27/2014 04:35:00 PM	085XX S STONY ISLAND AVE	0320	ROBBERY	STRONGARM - NO WEAPON	PARKING LOT/GARAGE(NON.RESID.)	false	false	0412	004	8	45	03	1188257	1848385	2014	06/03/2014 12:44:29 PM	41.73904469167092	-87.58583959653127	(41.73904469167092, -87.58583959653127)
9627952	HX278720	05/27/2014 04:30:00 PM	043XX S CALUMET AVE	1310	CRIMINAL DAMAGE	TO PROPERTY	RESIDENTIAL YARD (FRONT/BACK)	false	true	0215	002	3	38	14	1179117	1876307	2014	06/03/2014 12:44:29 PM	41.81587845769045	-87.61847612379272	(41.81587845769045, -87.61847612379272)
9628071	HX278985	05/27/2014 04:30:00 PM	050XX S DR MARTIN LUTHER KING JR DR	1320	CRIMINAL DAMAGE	TO VEHICLE	OTHER	false	false	0223	002	3	38	14	1179746	1871923	2014	06/03/2014 12:44:29 PM	41.803834010695816	-87.61630302306135	(41.803834010695816, -87.61630302306135)
9627915	HX278680	05/27/2014 04:30:00 PM	002XX W GARFIELD BLVD	1811	NARCOTICS	POSS: CANNABIS 30GMS OR LESS	CTA STATION	true	false	0935	009	3	37	18	1175653	1868540	2014	06/03/2014 12:44:29 PM	41.79464344403193	-87.63141533713207	(41.79464344403193, -87.63141533713207)
9628009	HX278677	05/27/2014 04:30:00 PM	042XX N KENMORE AVE	0460	BATTERY	SIMPLE	PARK PROPERTY	false	false	1915	019	46	3	08B	1168372	1928215	2014	06/03/2014 12:44:29 PM	41.95855621592786	-87.65638865398927	(41.95855621592786, -87.65638865398927)
9628119	HX278682	05/27/2014 04:30:00 PM	050XX W BARRY AVE	0320	ROBBERY	STRONGARM - NO WEAPON	ALLEY	false	false	2521	025	30	19	03	1142373	1920185	2014	06/03/2014 12:44:29 PM	41.93704495989568	-87.75217185192366	(41.93704495989568, -87.75217185192366)
9628448	HX279321	05/27/2014 04:30:00 PM	050XX S CORNELL AVE	0910	MOTOR VEHICLE THEFT	AUTOMOBILE	STREET	false	false	0222	002	4	39	07	1187915	1872148	2014	06/03/2014 12:44:29 PM	41.80426051268194	-87.58633641379471	(41.80426051268194, -87.58633641379471)
9632414	HX282637	05/27/2014 04:30:00 PM	025XX W NORTH AVE	0560	ASSAULT	SIMPLE	STREET	false	false	1434	014	1	24	08A	1158951	1910587	2014	06/03/2014 12:44:29 PM	41.91038279876464	-87.69150900536589	(41.91038279876464, -87.69150900536589)
9627949	HX278739	05/27/2014 04:28:00 PM	017XX E HAYES DR	502P	OTHER OFFENSE	FALSE/STOLEN/ALTERED TRP	STREET	true	false	0331	003	5	42	26	1188572	1863676	2014	06/03/2014 12:44:29 PM	41.780997035135556	-87.58419763901469	(41.780997035135556, -87.58419763901469)
9627836	HX278643	05/27/2014 04:25:00 PM	035XX W HURON ST	2024	NARCOTICS	POSS: HEROIN(WHITE)	SIDEWALK	true	false	1121	011	27	23	18	1152868	1904405	2014	06/03/2014 12:44:29 PM	41.893541536985666	-87.7140196699589	(41.893541536985666, -87.7140196699589)
9627843	HX278634	05/27/2014 04:25:00 PM	008XX W 129TH PL	0560	ASSAULT	SIMPLE	RESIDENTIAL YARD (FRONT/BACK)	false	false	0523	005	34	53	08A	1172941	1818856	2014	06/03/2014 12:44:29 PM	41.65836396038996	-87.642821623807	(41.65836396038996, -87.642821623807)
9627933	HX278708	05/27/2014 04:24:00 PM	087XX S MORGAN ST	0486	BATTERY	DOMESTIC BATTERY SIMPLE	SIDEWALK	true	false	2222	022	21	71	08B	1171127	1847068	2014	06/03/2014 12:44:29 PM	41.73582181627401	-87.64863880411048	(41.73582181627401, -87.64863880411048)
9628084	HX278678	05/27/2014 04:21:00 PM	042XX W MONROE ST	0560	ASSAULT	SIMPLE	RESIDENCE	false	false	1115	011	28	26	08A	1147969	1899360	2014	06/03/2014 12:44:29 PM	41.87979312062336	-87.73214194737979	(41.87979312062336, -87.73214194737979)
9627879	HX278625	05/27/2014 04:20:00 PM	002XX N SANGAMON ST	0460	BATTERY	SIMPLE	STREET	false	false	1214	012	27	28	08B	1170085	1902022	2014	06/03/2014 12:44:29 PM	41.886644004289955	-87.65085743643377	(41.886644004289955, -87.65085743643377)
9627964	HX278665	05/27/2014 04:18:00 PM	0000X E 119TH ST	0560	ASSAULT	SIMPLE	RESIDENCE	false	true	0532	005	9	53	08A	1178731	1826115	2014	06/03/2014 12:44:29 PM	41.678154545445864	-87.62141533179013	(41.678154545445864, -87.62141533179013)
9627911	HX278718	05/27/2014 04:17:00 PM	041XX W MADISON ST	5011	OTHER OFFENSE	LICENSE VIOLATION	SMALL RETAIL STORE	false	false	1115	011	28	26	26	1148977	1899735	2014	06/03/2014 12:44:29 PM	41.8808027270968	-87.7284309710356	(41.8808027270968, -87.7284309710356)
9627819	HX278591	05/27/2014 04:15:00 PM	059XX S TALMAN AVE	1811	NARCOTICS	POSS: CANNABIS 30GMS OR LESS	SIDEWALK	true	false	0824	008	16	66	18	1159688	1865038	2014	06/03/2014 12:44:29 PM	41.78537627508832	-87.69005496082917	(41.78537627508832, -87.69005496082917)
9628163	HX278612	05/27/2014 04:15:00 PM	046XX W IRVING PARK RD	0860	THEFT	RETAIL THEFT	DEPARTMENT STORE	false	false	1722	017	45	15	06	1144267	1926214	2014	06/03/2014 12:44:29 PM	41.9535536325945	-87.74505897058002	(41.9535536325945, -87.74505897058002)
9628000	HX278822	05/27/2014 04:11:00 PM	086XX S STONY ISLAND AVE	1812	NARCOTICS	POSS: CANNABIS MORE THAN 30GMS	ALLEY	true	false	0412	004	8	45	18	1188270	1848034	2014	06/03/2014 12:44:29 PM	41.73808120283646	-87.58580313796614	(41.73808120283646, -87.58580313796614)
9628040	HX278778	05/27/2014 04:07:00 PM	001XX N SANGAMON ST	0560	ASSAULT	SIMPLE	STREET	false	false	1224	012	27	28	08A	1170040	1900840	2014	06/03/2014 12:44:29 PM	41.88340149728776	-87.65105719700779	(41.88340149728776, -87.65105719700779)
9627951	HX278607	05/27/2014 04:01:00 PM	008XX E 47TH ST	0560	ASSAULT	SIMPLE	RESIDENTIAL YARD (FRONT/BACK)	false	false	0223	002	4	39	08A	1182673	1873989	2014	06/03/2014 12:44:29 PM	41.80943577110566	-87.60550418413864	(41.80943577110566, -87.60550418413864)
9627853	HX278671	05/27/2014 04:00:00 PM	027XX S INDIANA AVE	1320	CRIMINAL DAMAGE	TO VEHICLE	STREET	false	false	0133	001	2	35	14	1178083	1886613	2014	06/03/2014 12:44:29 PM	41.844182467079364	-87.62195595387884	(41.844182467079364, -87.62195595387884)
9627889	HX278621	05/27/2014 04:00:00 PM	026XX N AVERS AVE	0560	ASSAULT	SIMPLE	SIDEWALK	false	false	2524	025	30	22	08A	1150225	1917415	2014	06/03/2014 12:44:29 PM	41.92929415344789	-87.72338676696516	(41.92929415344789, -87.72338676696516)
9627962	HX278585	05/27/2014 04:00:00 PM	056XX W LAKE ST	0820	THEFT	$500 AND UNDER	STREET	false	false	1512	015	29	25	06	1138934	1902230	2014	06/03/2014 12:44:29 PM	41.887837652398936	-87.76524792663942	(41.887837652398936, -87.76524792663942)
9627987	HX278767	05/27/2014 04:00:00 PM	018XX S KILDARE AVE	0486	BATTERY	DOMESTIC BATTERY SIMPLE	RESIDENCE	false	false	1012	010	24	29	08B	1147888	1890403	2014	06/03/2014 12:44:29 PM	41.855215588109786	-87.73266949992752	(41.855215588109786, -87.73266949992752)
9628027	HX278938	05/27/2014 04:00:00 PM	022XX E 100TH ST	5002	OTHER OFFENSE	OTHER VEHICLE OFFENSE	STREET	false	false	0431	004	7	51	26	1193055	1839148	2014	06/03/2014 12:44:29 PM	41.71358178623907	-87.56856160001526	(41.71358178623907, -87.56856160001526)
9628045	HX278812	05/27/2014 04:00:00 PM	060XX S ARCHER AVE	0820	THEFT	$500 AND UNDER	RESIDENCE	false	false	0811	008	23	56	06	1138508	1868322	2014	06/03/2014 12:44:29 PM	41.794796735759924	-87.76763252304825	(41.794796735759924, -87.76763252304825)
9628074	HX278991	05/27/2014 04:00:00 PM	022XX N LEAVITT ST	1130	DECEPTIVE PRACTICE	FRAUD OR CONFIDENCE GAME	RESIDENTIAL YARD (FRONT/BACK)	false	false	1432	014	32	22	11	1161290	1914719	2014	06/03/2014 12:44:29 PM	41.92167295241343	-87.68280127516162	(41.92167295241343, -87.68280127516162)
9628149	HX278669	05/27/2014 04:00:00 PM	014XX S JEFFERSON ST	0460	BATTERY	SIMPLE	STREET	false	false	0124	001	2	28	08B	1172522	1893189	2014	06/03/2014 12:44:29 PM	41.86235211448399	-87.64216941730152	(41.86235211448399, -87.64216941730152)
9628201	HX279090	05/27/2014 04:00:00 PM	028XX W 36TH ST	0910	MOTOR VEHICLE THEFT	AUTOMOBILE	STREET	false	false	0911	009	12	58	07	1157652	1880677	2014	06/03/2014 12:44:29 PM	41.82833330521693	-87.69709543858295	(41.82833330521693, -87.69709543858295)
9628392	HX278655	05/27/2014 04:00:00 PM	015XX E 72ND ST	0880	THEFT	PURSE-SNATCHING	SIDEWALK	false	false	0324	003	5	43	06	1187913	1857519	2014	06/03/2014 12:44:29 PM	41.76411743961769	-87.5868095648085	(41.76411743961769, -87.5868095648085)
9628727	HX279509	05/27/2014 04:00:00 PM	026XX N ELSTON AVE	0810	THEFT	OVER $500	RESIDENCE	false	false	1432	014	1	22	06	1160855	1917722	2014	06/03/2014 12:44:29 PM	41.92992243128894	-87.68431606522601	(41.92992243128894, -87.68431606522601)
9629245	HX280228	05/27/2014 04:00:00 PM	023XX N WAYNE AVE	0810	THEFT	OVER $500	STREET	false	false	1811	018	32	7	06	1166960	1915814	2014	06/03/2014 12:44:29 PM	41.92455777421485	-87.6619367646656	(41.92455777421485, -87.6619367646656)
9628330	HX279260	05/27/2014 04:00:00 PM	065XX S CAMPBELL AVE	0910	MOTOR VEHICLE THEFT	AUTOMOBILE	STREET	false	false	0832	008	15	66	07	1160871	1861302	2014	06/03/2014 12:44:29 PM	41.775099805852854	-87.68582066808962	(41.775099805852854, -87.68582066808962)
9634054	HX282557	05/27/2014 04:00:00 PM	016XX W RASCHER AVE	0820	THEFT	$500 AND UNDER	STREET	false	false	2012	020	40	77	06	1164392	1936221	2014	06/03/2014 12:44:29 PM	41.98061033590394	-87.67079299010769	(41.98061033590394, -87.67079299010769)
9627818	HX278588	05/27/2014 03:58:00 PM	074XX S ASHLAND AVE	0470	PUBLIC PEACE VIOLATION	RECKLESS CONDUCT	SIDEWALK	true	false	0735	007	17	67	24	1166927	1855568	2014	06/03/2014 12:44:29 PM	41.75923768135181	-87.66378374890486	(41.75923768135181, -87.66378374890486)
9627863	HX278632	05/27/2014 03:57:00 PM	047XX N CENTRAL AVE	0860	THEFT	RETAIL THEFT	SMALL RETAIL STORE	true	false	1623	016	45	15	06	1138186	1930993	2014	06/03/2014 12:44:29 PM	41.966780020126514	-87.76729757429197	(41.966780020126514, -87.76729757429197)
9627812	HX278565	05/27/2014 03:55:00 PM	032XX S DR MARTIN LUTHER KING JR DR	0460	BATTERY	SIMPLE	SIDEWALK	false	false	0211	002	4	35	08B	1179488	1883297	2014	06/03/2014 12:44:29 PM	41.835051079412985	-87.61690142164655	(41.835051079412985, -87.61690142164655)
9627937	HX278580	05/27/2014 03:55:00 PM	098XX S MERRION AVE	0460	BATTERY	SIMPLE	STREET	false	false	0431	004	7	51	08B	1192661	1840162	2014	06/03/2014 12:44:29 PM	41.71637389878676	-87.56997162079945	(41.71637389878676, -87.56997162079945)
9627946	HX278693	05/27/2014 03:50:00 PM	015XX W WILSON AVE	0860	THEFT	RETAIL THEFT	GROCERY FOOD STORE	true	false	1912	019	47	3	06	1165206	1930671	2014	06/03/2014 12:44:29 PM	41.96536362096936	-87.6679579210329	(41.96536362096936, -87.6679579210329)
9627896	HX278690	05/27/2014 03:50:00 PM	058XX N NORTHWEST HWY	1330	CRIMINAL TRESPASS	TO LAND	FACTORY/MANUFACTURING BUILDING	true	false	1612	016	41	10	26	1131990	1938341	2014	06/03/2014 12:44:29 PM	41.98705370024062	-87.78990838644782	(41.98705370024062, -87.78990838644782)
9628211	HX278694	05/27/2014 03:50:00 PM	042XX N LARAMIE AVE	0460	BATTERY	SIMPLE	SIDEWALK	false	false	1624	016	45	15	08B	1140975	1927504	2014	06/03/2014 12:44:29 PM	41.95715488010576	-87.75712894737748	(41.95715488010576, -87.75712894737748)
9628982	HX278575	05/27/2014 03:50:00 PM	079XX S RIDGELAND AVE	0486	BATTERY	DOMESTIC BATTERY SIMPLE	RESIDENCE	false	true	0414	004	8	46	08B	1189402	1852589	2014	06/03/2014 12:44:29 PM	41.750553495301794	-87.58151002196234	(41.750553495301794, -87.58151002196234)
9627820	HX278578	05/27/2014 03:48:00 PM	001XX E 43RD ST	1811	NARCOTICS	POSS: CANNABIS 30GMS OR LESS	SIDEWALK	true	false	0215	002	3	38	18	1177919	1876499	2014	06/03/2014 12:44:29 PM	41.81643258620721	-87.62286476074745	(41.81643258620721, -87.62286476074745)
9627854	HX278620	05/27/2014 03:46:00 PM	066XX S SANGAMON ST	0460	BATTERY	SIMPLE	STREET	true	false	0723	007	17	68	08B	1171163	1860692	2014	06/03/2014 12:44:29 PM	41.77320705051774	-87.6481093726636	(41.77320705051774, -87.6481093726636)
9627935	HX278658	05/27/2014 03:45:00 PM	010XX E 93RD ST	0460	BATTERY	SIMPLE	RESIDENCE	false	false	0413	004	8	47	08B	1184807	1843566	2014	06/03/2014 12:44:29 PM	41.7259023587096	-87.59863030237622	(41.7259023587096, -87.59863030237622)
9627985	HX278584	05/27/2014 03:45:00 PM	060XX N BROADWAY	1350	CRIMINAL TRESPASS	TO STATE SUP LAND	LIBRARY	false	false	2433	024	48	77	26	1167176	1940031	2014	06/03/2014 12:44:29 PM	41.991005526517085	-87.66044436978856	(41.991005526517085, -87.66044436978856)
9627910	HX278554	05/27/2014 03:43:00 PM	052XX W VAN BUREN ST	041A	BATTERY	AGGRAVATED: HANDGUN	SIDEWALK	false	false	1522	015	29	25	04B	1141207	1897463	2014	06/03/2014 12:44:29 PM	41.87471480698603	-87.75701817356239	(41.87471480698603, -87.75701817356239)
9627825	HX278581	05/27/2014 03:40:00 PM	011XX W WILSON AVE	1350	CRIMINAL TRESPASS	TO STATE SUP LAND	SCHOOL, PUBLIC, BUILDING	true	false	1913	019	46	3	26	1167578	1930654	2014	06/03/2014 12:44:29 PM	41.96526609502434	-87.65923714558457	(41.96526609502434, -87.65923714558457)
9627857	HX278622	05/27/2014 03:40:00 PM	058XX S LOWE AVE	0810	THEFT	OVER $500	RESIDENCE	false	false	0711	007	3	68	06	1172931	1865926	2014	06/03/2014 12:44:29 PM	41.78753090090392	-87.64147395780445	(41.78753090090392, -87.64147395780445)
9627897	HX278608	05/27/2014 03:40:00 PM	053XX W DEMING PL	0610	BURGLARY	FORCIBLE ENTRY	APARTMENT	false	false	2515	025	31	19	05	1140350	1916408	2014	06/03/2014 12:44:29 PM	41.9267178742409	-87.75969964869581	(41.9267178742409, -87.75969964869581)
9627941	HX278582	05/27/2014 03:38:00 PM	011XX N HARDING AVE	0486	BATTERY	DOMESTIC BATTERY SIMPLE	APARTMENT	false	true	1112	011	27	23	08B	1149798	1907555	2014	06/03/2014 12:44:29 PM	41.9022457135073	-87.72521279007066	(41.9022457135073, -87.72521279007066)
9627828	HX278596	05/27/2014 03:37:00 PM	099XX S PRINCETON AVE	1661	GAMBLING	GAME/DICE	PARK PROPERTY	true	false	0511	005	9	49	19	1175995	1839251	2014	06/03/2014 12:44:29 PM	41.71426326618221	-87.63103796425227	(41.71426326618221, -87.63103796425227)
9627934	HX278843	05/27/2014 03:30:00 PM	064XX S CLAREMONT AVE	0810	THEFT	OVER $500	RESIDENCE	false	false	0825	008	15	66	06	1161817	1861555	2014	06/03/2014 12:44:29 PM	41.77577447483521	-87.68234571903659	(41.77577447483521, -87.68234571903659)
9627963	HX278851	05/27/2014 03:30:00 PM	050XX W JACKSON BLVD	0890	THEFT	FROM BUILDING	RESIDENCE	false	true	1533	015	28	25	06	1142995	1898165	2014	06/03/2014 12:44:29 PM	41.876608051452024	-87.75043581194164	(41.876608051452024, -87.75043581194164)
9627968	HX278628	05/27/2014 03:30:00 PM	050XX W CONGRESS PKWY	1563	SEX OFFENSE	CRIMINAL SEXUAL ABUSE	CTA TRAIN	false	false	1533	015	29	25	17	1143229	1897261	2014	06/03/2014 12:44:29 PM	41.87412299800791	-87.7495992016173	(41.87412299800791, -87.7495992016173)
9628106	HX278731	05/27/2014 03:30:00 PM	005XX N CENTRAL AVE	0810	THEFT	OVER $500	RESIDENCE	false	false	1523	015	37	25	06	1138973	1903226	2014	06/03/2014 12:44:29 PM	41.8905700935363	-87.76508048144524	(41.8905700935363, -87.76508048144524)
9628022	HX278653	05/27/2014 03:30:00 PM	012XX S AVERS AVE	0430	BATTERY	AGGRAVATED: OTHER DANG WEAPON	SIDEWALK	false	false	1011	010	24	29	04B	1150860	1894367	2014	06/03/2014 12:44:29 PM	41.86603570440679	-87.72165715435693	(41.86603570440679, -87.72165715435693)
9628306	HX279154	05/27/2014 03:30:00 PM	0000X W VAN BUREN ST	1305	CRIMINAL DAMAGE	CRIMINAL DEFACEMENT	CTA TRAIN	false	false	0113	001	2	32	14	1176184	1898564	2014	06/03/2014 12:44:29 PM	41.877019766761926	-87.62856485455144	(41.877019766761926, -87.62856485455144)
9628051	HX278587	05/27/2014 03:29:00 PM	080XX S DREXEL AVE	0486	BATTERY	DOMESTIC BATTERY SIMPLE	APARTMENT	false	true	0631	006	8	44	08B	1183588	1851935	2014	06/03/2014 12:44:29 PM	41.74889628566817	-87.60283532022969	(41.74889628566817, -87.60283532022969)
9627798	HX278541	05/27/2014 03:25:00 PM	110XX S RACINE AVE	1811	NARCOTICS	POSS: CANNABIS 30GMS OR LESS	SIDEWALK	true	false	2234	022	34	75	18	1170257	1831439	2014	06/03/2014 12:44:29 PM	41.6929524313865	-87.65227907544461	(41.6929524313865, -87.65227907544461)
9628157	HX278520	05/27/2014 03:20:00 PM	014XX S CANAL ST	0460	BATTERY	SIMPLE	STREET	false	false	0124	001	2	28	08B	1173308	1893628	2014	06/03/2014 12:44:29 PM	41.863539362085156	-87.63927111441885	(41.863539362085156, -87.63927111441885)
9629169	HX280135	05/27/2014 03:19:00 PM	033XX N TROY ST	2825	OTHER OFFENSE	HARASSMENT BY TELEPHONE	RESIDENCE	false	true	1733	017	33	21	26	1154832	1921995	2014	06/03/2014 12:44:29 PM	41.94177083493342	-87.70633423961311	(41.94177083493342, -87.70633423961311)
9627916	HX278648	05/27/2014 03:15:00 PM	013XX S CANAL ST	0860	THEFT	RETAIL THEFT	DEPARTMENT STORE	true	false	0124	001	2	28	06	1173296	1893976	2014	06/03/2014 12:44:29 PM	41.86449456528135	-87.6393048378162	(41.86449456528135, -87.6393048378162)
9627809	HX278521	05/27/2014 03:10:00 PM	002XX E 58TH ST	0460	BATTERY	SIMPLE	SIDEWALK	false	false	0232	002	20	40	08B	1178844	1866574	2014	06/03/2014 12:44:29 PM	41.789176460600395	-87.61977392507302	(41.789176460600395, -87.61977392507302)
9627883	HX278574	05/27/2014 03:10:00 PM	018XX W GARFIELD BLVD	0483	BATTERY	AGG PRO.EMP: OTHER DANG WEAPON	SCHOOL, PUBLIC, BUILDING	false	false	0932	009	16	61	04B	1165075	1868247	2014	06/03/2014 12:44:29 PM	41.79406987725013	-87.67021295989973	(41.79406987725013, -87.67021295989973)
9630646	HX281280	05/27/2014 03:10:00 PM	066XX S ELLIS AVE	0484	BATTERY	PRO EMP HANDS NO/MIN INJURY	SCHOOL, PUBLIC, BUILDING	false	false	0321	003	5	42	08B	1183997	1860930	2014	06/03/2014 12:44:29 PM	41.773569911561516	-87.60105602306895	(41.773569911561516, -87.60105602306895)
9627814	HX278529	05/27/2014 03:05:00 PM	0000X N FRANCISCO AVE	0460	BATTERY	SIMPLE	STREET	false	false	1222	012	2	27	08B	1157015	1900072	2014	06/03/2014 12:44:29 PM	41.881568229746456	-87.6989067821511	(41.881568229746456, -87.6989067821511)
9627817	HX278548	05/27/2014 03:03:00 PM	072XX S UNION AVE	1811	NARCOTICS	POSS: CANNABIS 30GMS OR LESS	STREET	true	false	0732	007	17	68	18	1173037	1857078	2014	06/03/2014 12:44:29 PM	41.76324862652279	-87.64134634593707	(41.76324862652279, -87.64134634593707)
9627882	HX278637	05/27/2014 03:00:00 PM	047XX N WOLCOTT AVE	0460	BATTERY	SIMPLE	SCHOOL, PUBLIC, BUILDING	false	false	1912	019	47	4	08B	1162923	1931560	2014	06/03/2014 12:44:29 PM	41.96785141844268	-87.67632691318448	(41.96785141844268, -87.67632691318448)
9627981	HX278645	05/27/2014 03:00:00 PM	042XX N RICHMOND ST	0820	THEFT	$500 AND UNDER	STREET	false	false	1724	017	33	16	06	1155916	1928011	2014	06/03/2014 12:44:29 PM	41.95825730657674	-87.7021872431437	(41.95825730657674, -87.7021872431437)
9628322	HX279189	05/27/2014 03:00:00 PM	026XX W POTOMAC AVE	0610	BURGLARY	FORCIBLE ENTRY	APARTMENT	false	false	1423	014	26	24	05	1158691	1908588	2014	06/03/2014 12:44:29 PM	41.90490271634878	-87.69251900869105	(41.90490271634878, -87.69251900869105)
9628952	HX279433	05/27/2014 03:00:00 PM	066XX S ST LAWRENCE AVE	0610	BURGLARY	FORCIBLE ENTRY	APARTMENT	false	false	0321	003	20	42	05	1181332	1861261	2014	06/03/2014 12:44:29 PM	41.7745400614073	-87.61081502946841	(41.7745400614073, -87.61081502946841)
9628956	HX279529	05/27/2014 03:00:00 PM	073XX S BLACKSTONE AVE	5001	OTHER OFFENSE	OTHER CRIME INVOLVING PROPERTY	APARTMENT	false	false	0324	003	5	43	26	1187438	1856520	2014	06/03/2014 12:44:29 PM	41.761387393139735	-87.58858222999821	(41.761387393139735, -87.58858222999821)
9629442	HX280181	05/27/2014 03:00:00 PM	045XX S LAKE PARK AVE	0620	BURGLARY	UNLAWFUL ENTRY	RESIDENCE	false	false	0222	002	4	39	05	1185408	1874965	2014	06/03/2014 12:44:29 PM	41.8120499862975	-87.5954420769002	(41.8120499862975, -87.5954420769002)
9630876	HX281714	05/27/2014 03:00:00 PM	023XX S LEAVITT ST	0890	THEFT	FROM BUILDING	RESIDENCE	false	false	1034	010	25	31	06	1162119	1888084	2014	06/03/2014 12:44:29 PM	41.848566958367584	-87.68049980955061	(41.848566958367584, -87.68049980955061)
9630727	HX281171	05/27/2014 03:00:00 PM	040XX W IRVING PARK RD	0820	THEFT	$500 AND UNDER		false	false	1732	017	39	16	06	1148969	1926241	2014	06/03/2014 12:44:29 PM	41.953537854504745	-87.72777311237509	(41.953537854504745, -87.72777311237509)
9631684	HX282391	05/27/2014 03:00:00 PM	018XX S PRAIRIE AVE	1330	CRIMINAL TRESPASS	TO LAND	RESIDENCE PORCH/HALLWAY	true	false	0132	001	2	33	26	1178415	1891226	2014	06/03/2014 12:44:29 PM	41.85683329687601	-87.62059707909053	(41.85683329687601, -87.62059707909053)
9628747	HX278675	05/27/2014 03:00:00 PM	027XX N CLYBOURN AVE	0890	THEFT	FROM BUILDING	GROCERY FOOD STORE	false	false	1931	019	32	7	06	1162878	1918140	2014	06/03/2014 12:44:29 PM	41.9310271875772	-87.6768703180388	(41.9310271875772, -87.6768703180388)
9629897	HX278483	05/27/2014 03:00:00 PM	004XX W 37TH PL	2825	OTHER OFFENSE	HARASSMENT BY TELEPHONE	RESIDENCE	false	false	0915	009	11	34	26	1174107	1880105	2014	06/03/2014 12:44:29 PM	41.82641341438644	-87.63674071410456	(41.82641341438644, -87.63674071410456)
9636182	HX279141	05/27/2014 03:00:00 PM	003XX S ALBANY AVE	0620	BURGLARY	UNLAWFUL ENTRY	APARTMENT	false	false	1124		28	27	05			2014	06/03/2014 12:44:29 PM			
9627826	HX278563	05/27/2014 02:54:00 PM	044XX N MALDEN ST	0560	ASSAULT	SIMPLE	RESIDENCE	false	true	1913	019	46	3	08A	1166782	1929595	2014	06/03/2014 12:44:29 PM	41.96237730715784	-87.66219433773429	(41.96237730715784, -87.66219433773429)
9627858	HX278546	05/27/2014 02:47:00 PM	053XX W JACKSON BLVD	2820	OTHER OFFENSE	TELEPHONE THREAT	RESIDENCE	false	true	1522	015	29	25	26	1140556	1898105	2014	06/03/2014 12:44:29 PM	41.876488508352324	-87.75939263914916	(41.876488508352324, -87.75939263914916)
9628841	HX279685	05/27/2014 02:45:00 PM	069XX N LAKEWOOD AVE	0820	THEFT	$500 AND UNDER	RESIDENTIAL YARD (FRONT/BACK)	false	false	2431	024	49	1	06	1166284	1945912	2014	06/03/2014 12:44:29 PM	42.00716229888696	-87.66355614536724	(42.00716229888696, -87.66355614536724)
9629598	HX280335	05/27/2014 02:41:00 PM	050XX N MELVINA AVE	0820	THEFT	$500 AND UNDER	RESIDENCE PORCH/HALLWAY	false	false	1622	016	45	11	06	1133841	1933435	2014	06/03/2014 12:44:29 PM	41.973558759633036	-87.7832161320695	(41.973558759633036, -87.7832161320695)
